id,female,lb_wght,anti_k1,math,grade,occ,age,men,spring,anti,nb_wght
502802,1,0,0,70,6,4,141,0,1,0,1
503201,1,0,2,61,3,2,116,0,1,2,1
503201,1,0,2,61,5,3,139,0,1,.,1
503201,1,0,2,73,7,4,164,1,1,1,1
504101,1,0,1,62,3,2,107,0,1,1,1
504101,1,0,1,60,5,3,130,0,1,2,1
506601,0,0,2,28,3,2,104,.,1,3,1
506601,0,0,2,42,6,3,129,.,1,2,1
506602,1,0,1,39,3,2,112,0,1,1,1
506602,1,0,1,45,5,3,136,0,1,1,1
509801,1,0,2,35,3,2,103,0,0,1,1
509801,1,0,2,45,5,3,127,0,0,0,1
509802,0,1,1,36,3,2,103,.,0,2,0
509802,0,1,1,50,5,3,127,.,0,2,0
510002,1,0,0,29,3,2,101,0,0,1,1
510002,1,0,0,52,5,3,124,0,0,1,1
510002,1,0,0,60,7,4,148,0,0,1,1
510002,1,0,0,69,8,5,169,1,1,1,1
510301,1,0,2,37,3,2,99,0,0,2,1
510301,1,0,2,49,4,3,119,0,1,1,1
510301,1,0,2,42,6,4,143,0,1,3,1
510401,1,0,1,30,2,2,94,0,0,1,1
510401,1,0,1,52,4,3,118,0,0,1,1
511901,0,0,1,39,3,2,102,.,0,0,1
511901,0,0,1,48,5,3,126,.,0,0,1
511901,0,0,1,58,7,4,150,.,0,1,1
513404,1,0,2,30,3,2,114,0,1,1,1
513404,1,0,2,42,5,3,137,0,1,1,1
513404,1,0,2,62,7,4,160,1,1,3,1
513405,0,1,2,45,3,2,113,.,1,0,0
513405,0,1,2,35,5,3,136,.,1,2,0
515102,0,0,0,38,2,2,93,.,0,0,1
515102,0,0,0,64,4,3,116,.,0,0,1
515102,0,0,0,61,5,4,137,.,1,1,1
515102,0,0,0,66,8,5,162,.,1,1,1
516401,1,0,2,51,5,3,134,0,1,2,1
518003,1,0,1,50,3,3,106,0,1,1,1
518003,1,0,1,67,7,4,154,1,1,1,1
519101,0,0,2,17,3,2,118,.,1,0,1
519101,0,0,2,25,5,3,142,.,1,0,1
519503,0,0,0,47,4,2,120,.,1,1,1
519503,0,0,0,46,6,3,144,.,1,0,1
519503,0,0,0,53,8,4,168,.,1,0,1
521602,1,0,3,37,4,2,115,0,0,2,1
521602,1,0,3,47,5,3,136,0,1,1,1
521602,1,0,3,43,7,4,160,1,1,4,1
522401,1,0,1,31,3,2,97,0,0,1,1
522401,1,0,1,38,5,3,121,0,0,1,1
523101,0,0,0,27,3,2,96,.,0,0,1
523101,0,0,0,51,6,3,141,.,1,3,1
523101,0,0,0,53,8,4,165,.,1,0,1
523201,0,0,4,26,2,2,99,.,1,5,1
523201,0,0,4,46,5,3,126,.,0,3,1
523201,0,0,4,51,7,4,146,.,1,4,1
523202,0,0,0,30,2,2,82,.,1,1,1
523202,0,0,0,40,3,3,106,.,1,1,1
524701,1,0,1,42,4,2,108,0,0,1,1
524701,1,0,1,48,6,3,132,0,0,0,1
524702,1,0,0,35,2,2,87,0,0,0,1
524702,1,0,0,53,4,3,111,0,0,0,1
524702,1,0,0,52,7,4,154,1,1,2,1
525801,0,0,3,66,4,2,122,.,1,2,1
525801,0,0,3,58,6,3,146,.,1,3,1
525801,0,0,3,80,8,4,170,.,1,0,1
527204,1,0,0,27,2,2,94,0,1,0,1
527204,1,0,0,53,6,3,144,0,1,0,1
527204,1,0,0,49,8,4,168,1,1,1,1
531401,0,0,2,36,2,2,106,.,1,1,1
531401,0,0,2,65,6,3,154,.,1,3,1
531402,0,0,1,64,4,2,131,.,1,0,1
531402,0,0,1,61,6,3,156,.,1,0,1
531404,0,0,0,53,3,3,116,.,1,0,1
531404,0,0,0,61,5,4,139,.,1,0,1
531704,1,0,1,39,3,3,109,0,1,2,1
531704,1,0,1,43,5,4,132,0,1,3,1
532601,0,0,1,55,4,2,131,.,1,0,1
532601,0,0,1,53,6,3,155,.,1,1,1
532802,0,0,8,47,3,2,116,.,1,4,1
532802,0,0,8,44,6,3,166,.,1,8,1
533002,0,0,3,26,3,2,104,.,1,4,1
533002,0,0,3,55,6,3,153,.,1,1,1
533003,0,1,3,57,3,2,131,.,1,2,0
533003,0,1,3,67,6,3,154,.,1,3,0
534103,0,0,0,60,2,2,106,.,1,0,1
534103,0,0,0,66,4,3,130,.,1,0,1
534103,0,0,0,78,6,4,154,.,1,0,1
537002,0,0,0,56,4,2,119,.,0,0,1
537002,0,0,0,56,5,3,140,.,1,1,1
537002,0,0,0,51,7,4,163,.,1,1,1
537302,0,0,0,35,2,2,101,.,1,1,1
537302,0,0,0,52,5,3,129,.,0,0,1
537302,0,0,0,65,6,4,151,.,1,2,1
537304,1,0,2,51,2,2,95,0,1,0,1
537304,1,0,2,75,6,3,143,0,1,0,1
537602,1,0,2,37,2,2,96,0,1,2,1
537602,1,0,2,46,5,3,124,0,0,2,1
537602,1,0,2,64,6,4,145,0,1,1,1
538102,1,0,1,32,2,2,95,0,1,1,1
538102,1,0,1,47,5,3,123,0,0,0,1
538703,1,0,4,26,2,2,96,0,1,1,1
538703,1,0,4,52,4,3,120,0,1,1,1
538703,1,0,4,64,6,4,144,0,1,2,1
538704,0,0,1,45,2,2,104,.,1,3,1
538704,0,0,1,51,4,3,128,.,1,4,1
542702,1,0,0,41,3,2,114,0,0,1,1
542702,1,0,0,46,5,3,135,0,1,0,1
542702,1,0,0,52,7,4,159,0,1,1,1
542703,1,0,0,31,2,2,104,0,1,2,1
542703,1,0,0,33,5,3,133,0,0,2,1
542703,1,0,0,50,6,4,153,1,1,0,1
542802,0,0,2,61,3,2,106,.,1,4,1
542802,0,0,2,61,5,3,129,.,1,2,1
543601,1,0,0,35,2,2,99,0,1,0,1
543601,1,0,0,44,5,3,127,0,0,0,1
543601,1,0,0,47,7,4,151,1,0,0,1
543601,1,0,0,49,8,5,172,1,1,0,1
543602,0,0,0,28,3,2,113,.,0,2,1
543602,0,0,0,32,5,3,137,.,0,0,1
543602,0,0,0,51,6,4,158,.,1,0,1
545402,1,0,2,27,3,3,113,0,1,1,1
546505,1,0,1,28,2,2,98,0,1,0,1
546505,1,0,1,31,6,3,148,1,1,2,1
546505,1,0,1,35,8,4,172,1,1,2,1
546702,0,0,2,21,3,2,117,.,1,0,1
547701,1,0,1,38,3,2,106,0,0,0,1
547701,1,0,1,52,5,3,130,0,0,0,1
548501,1,0,0,51,4,2,123,0,1,0,1
548501,1,0,0,48,6,3,147,1,1,0,1
548501,1,0,0,57,8,4,170,1,1,0,1
549801,1,0,1,43,3,2,101,0,0,2,1
549801,1,0,1,43,5,3,123,0,0,1,1
550901,0,0,2,22,2,2,103,.,0,2,1
550901,0,0,2,36,6,3,151,.,0,0,1
551501,0,0,0,22,2,2,95,.,0,0,1
551501,0,0,0,32,4,3,119,.,0,0,1
552203,1,0,1,52,3,2,115,0,1,0,1
552203,1,0,1,54,6,3,139,0,1,0,1
553701,1,0,3,23,3,2,115,0,1,4,1
553701,1,0,3,45,5,3,137,1,1,4,1
553701,1,0,3,53,8,4,162,1,1,5,1
553702,1,0,2,37,3,2,112,0,1,2,1
553702,1,0,2,47,6,3,137,0,1,5,1
556101,1,0,2,27,2,2,88,0,0,2,1
556101,1,0,2,35,4,3,114,0,0,1,1
556101,1,0,2,46,5,4,133,0,1,2,1
556101,1,0,2,39,7,5,156,1,1,1,1
556801,0,0,0,39,3,3,111,.,1,0,1
556801,0,0,0,50,6,4,136,.,1,0,1
558301,0,0,2,38,4,2,116,.,0,3,1
558301,0,0,2,38,6,3,142,.,0,3,1
558301,0,0,2,45,8,4,166,.,0,4,1
559302,0,0,4,28,3,2,107,.,0,3,1
559302,0,0,4,46,5,3,129,.,0,2,1
560902,0,0,4,38,3,2,113,.,0,3,1
560902,0,0,4,41,5,3,139,.,0,3,1
560902,0,0,4,47,7,4,162,.,0,3,1
561202,0,0,1,43,3,2,105,.,0,1,1
561202,0,0,1,45,5,3,130,.,0,1,1
561402,0,0,4,41,3,2,107,.,0,1,1
561402,0,0,4,46,6,3,150,.,1,2,1
564001,1,0,1,48,4,2,126,0,0,0,1
564001,1,0,1,41,6,3,150,0,0,1,1
564001,1,0,1,42,8,4,173,.,0,0,1
564002,0,0,2,16,2,2,97,.,0,0,1
564002,0,0,2,35,4,3,122,.,0,2,1
564002,0,0,2,45,8,4,170,.,0,0,1
565601,0,0,0,30,2,2,85,.,0,0,1
565601,0,0,0,62,3,3,110,.,0,0,1
565601,0,0,0,66,6,4,153,.,1,1,1
567002,1,0,1,49,3,2,113,0,1,.,1
567002,1,0,1,53,5,3,136,0,1,0,1
570601,1,0,2,45,4,2,140,1,1,1,1
570601,1,0,2,48,6,3,163,1,1,1,1
571201,0,0,2,46,4,2,117,.,1,2,1
571201,0,0,2,34,5,3,141,.,1,2,1
571801,1,0,0,42,4,2,118,0,1,0,1
571801,1,0,0,60,6,3,142,0,1,0,1
571802,1,0,2,48,3,2,112,0,1,2,1
571802,1,0,2,60,6,3,136,0,1,1,1
572402,0,0,2,25,3,2,106,.,0,2,1
572402,0,0,2,44,5,3,131,.,0,2,1
572402,0,0,2,46,7,4,155,.,0,0,1
572801,1,0,1,26,2,2,85,0,0,1,1
572801,1,0,1,44,3,3,106,0,1,0,1
572801,1,0,1,60,5,4,129,0,1,1,1
572801,1,0,1,68,7,5,154,0,1,3,1
572802,0,0,1,45,3,2,113,.,1,4,1
572802,0,0,1,50,6,3,140,.,0,3,1
572802,0,0,1,61,7,4,161,.,1,3,1
572803,0,0,3,43,4,2,115,.,0,1,1
572803,0,0,3,56,5,3,136,.,1,3,1
572803,0,0,3,60,7,4,160,.,1,2,1
574003,0,0,2,26,2,2,107,.,0,2,1
574003,0,0,2,42,6,3,156,.,0,0,1
574102,1,0,1,40,4,3,113,0,0,1,1
574102,1,0,1,57,7,4,158,1,1,1,1
574602,0,0,1,42,2,2,103,.,1,0,1
574602,0,0,1,49,4,3,127,.,1,2,1
574603,1,0,1,52,5,3,141,0,1,2,1
574603,1,0,1,68,7,4,165,1,1,5,1
580202,1,0,2,60,4,2,108,0,1,4,1
580202,1,0,2,61,6,3,137,0,0,2,1
581303,0,0,1,29,2,2,103,.,1,2,1
581303,0,0,1,46,6,3,153,.,1,2,1
581802,0,0,1,35,4,2,121,.,0,2,1
581802,0,0,1,43,6,3,144,.,0,2,1
581802,0,0,1,54,8,4,169,.,0,.,1
586102,1,0,1,32,2,2,84,0,0,3,1
586102,1,0,1,63,6,3,132,0,0,1,1
587301,1,0,2,25,2,2,93,0,0,2,1
587301,1,0,2,42,3,3,116,0,0,4,1
587301,1,0,2,43,6,4,140,0,0,3,1
587301,1,0,2,47,7,5,161,1,1,2,1
587303,0,0,1,33,3,3,106,.,1,1,1
591903,1,0,3,46,2,2,104,0,0,.,1
591903,1,0,3,61,5,3,129,0,0,2,1
594102,1,0,1,25,2,2,85,0,0,0,1
594102,1,0,1,62,6,3,133,0,0,0,1
600203,1,1,0,22,2,2,91,0,1,1,0
600203,1,1,0,40,6,3,139,0,1,1,0
602301,1,0,1,35,3,2,103,0,0,2,1
602301,1,0,1,48,4,3,126,0,0,0,1
602302,1,0,1,47,6,3,133,0,0,.,1
602304,0,0,0,44,4,2,121,.,1,0,1
602304,0,0,0,53,6,3,145,.,1,0,1
604004,1,0,3,33,3,2,119,0,1,2,1
604004,1,0,3,37,5,3,143,0,1,3,1
604004,1,0,3,46,8,4,172,1,0,2,1
604607,1,0,0,22,2,2,97,0,1,0,1
604607,1,0,0,45,5,3,124,0,0,1,1
604902,0,0,2,33,3,2,110,.,1,0,1
604902,0,0,2,44,6,3,140,.,0,0,1
607201,1,0,2,44,4,2,113,0,0,1,1
607201,1,0,2,51,6,3,138,0,0,2,1
607601,1,1,1,41,2,2,97,0,0,1,0
607601,1,1,1,30,4,3,122,0,0,2,0
607602,0,0,1,16,2,2,94,.,0,1,1
607602,0,0,1,33,5,3,142,.,0,3,1
607602,0,0,1,45,7,4,162,.,1,1,1
607802,0,0,1,42,4,2,118,.,0,2,1
607802,0,0,1,50,6,3,144,.,0,1,1
610101,0,0,2,33,4,2,119,.,0,0,1
610101,0,0,2,34,6,3,144,.,0,3,1
611802,1,0,1,26,2,2,94,0,1,1,1
611802,1,0,1,61,6,3,142,0,1,0,1
611802,1,0,1,61,8,4,166,1,1,0,1
613201,0,0,1,50,4,2,114,.,1,2,1
613201,0,0,1,59,6,3,138,.,1,.,1
613201,0,0,1,63,7,4,161,.,1,1,1
613402,0,0,2,38,4,2,125,.,1,1,1
613402,0,0,2,36,5,3,147,.,1,.,1
616105,0,0,2,41,2,2,97,.,1,2,1
616105,0,0,2,50,4,3,121,.,1,2,1
616105,0,0,2,55,6,4,144,.,1,4,1
616402,1,0,0,41,4,2,115,0,0,0,1
616402,1,0,0,47,5,3,133,0,1,0,1
616402,1,0,0,45,7,4,156,1,1,1,1
617501,1,1,1,18,2,2,108,0,0,1,0
617501,1,1,1,22,3,3,132,0,0,0,0
621501,0,0,1,45,3,2,104,.,1,2,1
621501,0,0,1,45,5,3,128,.,1,2,1
621701,0,0,2,54,2,2,103,.,1,2,1
621701,0,0,2,51,4,3,127,.,1,0,1
622001,1,0,0,37,3,2,107,0,0,1,1
622001,1,0,0,46,6,3,153,.,0,2,1
623801,1,0,4,43,3,2,113,0,1,2,1
623801,1,0,4,43,5,3,137,1,1,0,1
626201,0,0,0,47,2,2,96,.,0,0,1
626201,0,0,0,51,4,3,120,.,0,1,1
626201,0,0,0,67,7,4,164,.,1,2,1
627702,1,0,2,37,4,2,107,0,1,2,1
627702,1,0,2,42,5,3,131,1,1,3,1
627703,1,0,0,20,2,2,95,.,1,0,1
627703,1,0,0,44,6,3,143,1,1,1,1
627802,0,0,1,29,3,3,119,.,0,1,1
629404,0,0,2,46,3,2,104,.,0,3,1
629404,0,0,2,47,5,3,125,.,1,3,1
629404,0,0,2,63,6,4,149,.,1,2,1
629404,0,0,2,56,8,5,173,.,1,1,1
629502,0,0,2,57,5,3,136,.,1,4,1
631801,1,0,2,24,2,2,94,0,0,1,1
631801,1,0,2,44,5,3,141,0,0,0,1
631801,1,0,2,46,8,4,167,1,0,1,1
632205,1,0,0,16,2,2,94,0,1,0,1
632205,1,0,0,29,4,3,117,0,1,0,1
632702,1,1,3,31,4,2,116,0,0,2,0
632702,1,1,3,45,6,3,140,0,0,2,0
632703,1,1,1,30,3,2,105,0,0,1,0
632703,1,1,1,47,5,3,130,0,0,0,0
632704,1,0,0,45,6,3,156,.,1,0,1
634401,1,0,1,33,4,2,125,0,0,5,1
634401,1,0,1,41,6,3,150,.,0,2,1
634503,1,0,1,48,4,2,125,0,1,1,1
634503,1,0,1,50,6,3,147,1,1,3,1
635302,0,1,0,53,3,2,132,.,1,2,0
635302,0,1,0,44,5,3,155,.,1,1,0
636402,0,0,1,17,3,2,116,.,1,3,1
636802,0,0,5,43,3,2,127,.,1,2,1
636802,0,0,5,44,4,3,151,.,1,1,1
637110,1,0,0,20,2,2,94,0,1,0,1
637110,1,0,0,42,6,3,141,0,1,3,1
638402,1,0,2,40,2,2,107,0,0,2,1
638402,1,0,2,46,6,3,152,1,1,0,1
640002,0,0,0,21,2,2,98,.,0,0,1
640002,0,0,0,28,3,3,122,.,0,0,1
640402,1,0,2,31,4,2,127,0,0,1,1
640402,1,0,2,43,6,3,151,1,0,0,1
642601,0,0,3,24,2,2,111,.,0,4,1
642601,0,0,3,27,4,3,135,.,0,2,1
642701,1,0,0,26,2,2,102,0,0,0,1
642701,1,0,0,42,5,3,127,0,0,0,1
642702,0,0,0,31,4,3,114,.,0,2,1
642901,1,0,1,43,3,2,103,0,0,0,1
642901,1,0,1,44,5,3,128,0,0,2,1
642902,0,1,1,20,2,2,95,.,0,0,0
642902,0,1,1,47,5,3,139,.,1,1,0
642902,0,1,1,48,7,4,161,.,1,1,0
642903,0,1,1,19,2,2,95,.,0,1,0
642903,0,1,1,41,5,3,139,.,1,1,0
642903,0,1,1,46,7,4,161,.,1,2,0
642904,1,0,4,40,4,2,122,0,1,3,1
642904,1,0,4,47,6,3,145,0,1,2,1
643402,0,0,0,26,3,2,104,.,0,0,1
643402,0,0,0,37,5,3,128,.,0,0,1
643402,0,0,0,41,7,4,173,.,1,0,1
644203,1,0,1,35,3,2,111,0,1,2,1
644203,1,0,1,52,6,3,139,0,0,3,1
644203,1,0,1,46,7,4,160,0,1,0,1
644901,1,0,3,29,4,2,126,1,1,2,1
644901,1,0,3,30,6,3,149,1,1,5,1
648601,1,0,0,35,3,2,105,0,0,1,1
648601,1,0,0,43,5,3,130,0,0,2,1
648602,0,0,0,42,4,2,117,.,0,0,1
648602,0,0,0,47,6,3,142,.,0,1,1
651601,1,0,2,22,3,2,106,0,0,1,1
651601,1,0,2,41,5,3,130,0,0,4,1
651601,1,0,2,42,7,4,155,1,0,2,1
665803,1,0,1,34,6,3,134,0,0,1,1
665803,1,0,1,46,7,4,155,1,1,2,1
668403,1,0,2,31,2,2,94,.,1,5,1
668403,1,0,2,46,6,3,144,1,1,1,1
669301,1,0,1,53,5,3,127,0,1,0,1
671102,0,0,0,43,3,3,111,.,0,1,1
671102,0,0,0,50,5,4,136,.,0,0,1
671102,0,0,0,63,6,5,157,.,1,0,1
675701,0,0,0,30,4,2,114,.,0,0,1
675701,0,0,0,44,5,3,136,.,1,3,1
675701,0,0,0,48,7,4,162,.,0,3,1
677201,0,0,0,32,3,2,114,.,0,4,1
677201,0,0,0,58,5,3,140,.,0,3,1
677201,0,0,0,56,6,4,160,.,1,3,1
677202,1,0,7,34,3,2,110,0,0,4,1
677202,1,0,7,42,4,3,130,0,1,2,1
678804,1,0,0,38,3,2,106,0,0,1,1
678804,1,0,0,44,4,3,129,0,0,0,1
681601,1,0,1,29,2,2,86,.,0,1,1
681601,1,0,1,60,6,3,153,1,1,1,1
682502,1,0,5,36,3,3,113,0,0,4,1
682903,1,0,0,48,3,2,110,0,1,0,1
682903,1,0,0,46,5,3,134,0,1,0,1
684201,1,0,0,62,3,2,106,0,1,0,1
684201,1,0,0,69,6,3,130,0,1,0,1
684201,1,0,0,73,8,4,156,0,0,0,1
684203,0,0,0,41,2,2,93,.,0,0,1
684203,0,0,0,71,5,3,138,.,1,0,1
687602,0,0,0,45,3,2,102,.,1,0,1
687602,0,0,0,49,5,3,127,.,1,1,1
689101,0,0,1,38,2,2,100,.,0,1,1
689101,0,0,1,48,5,3,122,.,1,0,1
689101,0,0,1,52,6,4,144,.,1,0,1
690101,0,0,1,32,2,2,99,.,1,2,1
690101,0,0,1,45,4,3,124,.,1,2,1
690101,0,0,1,48,6,4,149,.,1,1,1
690101,0,0,1,46,8,5,173,.,1,3,1
693001,0,0,3,47,4,3,119,.,0,1,1
693001,0,0,3,46,6,4,142,.,0,4,1
693001,0,0,3,53,7,5,167,.,0,4,1
696601,0,0,0,31,2,2,100,.,0,0,1
696601,0,0,0,36,3,3,123,.,0,0,1
696601,0,0,0,48,6,4,147,.,0,0,1
700002,1,0,1,20,4,2,111,0,0,1,1
700002,1,0,1,34,5,3,130,0,1,1,1
700002,1,0,1,42,7,4,154,1,1,1,1
700003,1,1,6,17,3,3,114,0,1,5,0
707701,0,0,0,36,4,2,109,.,0,1,1
707701,0,0,0,51,6,3,135,.,0,1,1
708401,0,0,3,62,4,2,108,.,0,4,1
708401,0,0,3,68,5,3,128,.,1,3,1
711602,0,0,1,21,3,2,104,.,0,1,1
711602,0,0,1,40,5,3,126,.,0,0,1
711602,0,0,1,42,7,4,149,.,0,1,1
711603,0,0,0,29,3,2,107,.,0,0,1
711603,0,0,0,45,5,3,130,.,0,1,1
712303,1,0,1,47,3,2,107,0,1,1,1
712303,1,0,1,44,6,3,134,1,0,2,1
712303,1,0,1,46,8,4,156,1,1,1,1
714801,0,0,0,40,3,3,117,.,0,3,1
714801,0,0,0,42,5,4,139,.,1,1,1
714801,0,0,0,50,7,5,162,.,1,1,1
714802,1,0,0,44,2,2,97,0,0,0,1
714802,1,0,0,56,4,3,119,0,1,0,1
714802,1,0,0,51,6,4,143,0,1,0,1
715601,0,0,0,34,3,2,105,.,0,5,1
715601,0,0,0,65,6,3,149,.,1,4,1
715803,1,0,1,18,2,2,100,0,0,1,1
715803,1,0,1,27,3,3,124,0,0,0,1
715803,1,0,1,33,5,4,147,0,0,0,1
716601,1,0,2,48,2,2,95,0,1,2,1
716601,1,0,2,74,6,3,143,0,1,1,1
716601,1,0,2,75,8,4,167,1,1,1,1
716602,1,0,0,55,4,2,123,0,1,3,1
716602,1,0,0,69,6,3,147,0,1,2,1
716602,1,0,0,64,8,4,170,1,1,1,1
717002,1,0,0,26,2,2,99,0,0,1,1
717002,1,0,0,48,6,3,168,1,1,6,1
717003,0,0,5,32,2,2,105,.,1,5,1
717003,0,0,5,34,5,3,135,.,0,4,1
717901,0,0,4,34,4,3,128,.,0,4,1
717901,0,0,4,38,7,4,154,.,0,4,1
717902,0,0,0,25,3,2,99,.,0,4,1
717902,0,0,0,45,4,3,125,.,0,1,1
717902,0,0,0,49,8,4,168,.,1,2,1
717903,1,0,1,26,2,2,105,0,0,1,1
717903,1,0,1,41,4,3,126,0,1,2,1
717903,1,0,1,47,7,4,149,0,1,2,1
718602,0,1,4,36,3,2,102,.,0,0,0
718602,0,1,4,41,5,3,122,.,1,4,0
718602,0,1,4,70,6,4,146,.,1,0,0
718602,0,1,4,64,8,5,169,.,1,4,0
722401,1,0,0,47,4,2,125,1,1,0,1
722401,1,0,0,51,6,3,149,1,1,4,1
722401,1,0,0,51,8,4,172,1,1,3,1
722803,0,1,1,57,4,2,130,.,1,1,0
722803,0,1,1,58,6,3,154,.,1,0,0
723501,1,0,0,34,2,2,102,0,0,1,1
723501,1,0,0,48,4,3,121,0,1,1,1
725801,1,0,0,27,3,2,97,0,0,0,1
725801,1,0,0,58,5,3,143,0,1,0,1
725903,0,1,6,20,3,2,112,.,1,5,0
725903,0,1,6,29,6,3,142,.,0,0,0
725903,0,1,6,26,8,4,161,.,1,2,0
737702,0,0,0,31,3,2,112,.,0,3,1
737702,0,0,0,48,4,3,134,.,1,1,1
738201,0,0,0,25,2,2,86,.,0,2,1
738201,0,0,0,40,4,3,111,.,0,1,1
738201,0,0,0,54,5,4,132,.,1,3,1
738201,0,0,0,47,7,5,155,.,1,2,1
739002,0,0,0,26,2,2,101,.,1,0,1
739002,0,0,0,34,4,3,123,.,1,0,1
739002,0,0,0,43,6,4,148,.,1,0,1
739002,0,0,0,43,8,5,173,.,1,0,1
739102,1,0,0,25,2,2,93,0,0,0,1
739102,1,0,0,44,6,3,137,0,1,1,1
739301,1,0,1,24,2,2,99,0,1,1,1
739301,1,0,1,46,4,3,124,0,1,0,1
739301,1,0,1,47,8,4,171,1,1,1,1
739401,0,0,0,40,2,2,100,.,1,1,1
739401,0,0,0,51,4,3,123,.,1,0,1
739401,0,0,0,64,8,4,172,.,1,0,1
739601,1,0,0,51,3,2,107,0,1,0,1
739601,1,0,0,51,5,3,131,0,1,0,1
742301,0,0,1,41,4,2,109,.,1,0,1
742301,0,0,1,51,5,3,132,.,1,1,1
743601,0,0,1,37,2,2,103,.,0,2,1
743601,0,0,1,45,5,3,128,.,0,1,1
743602,1,0,0,44,4,2,117,0,0,0,1
743602,1,0,0,35,5,3,135,0,1,0,1
743602,1,0,0,36,7,4,158,1,1,0,1
743801,0,1,0,30,3,2,110,.,0,0,0
743801,0,1,0,48,5,3,135,.,0,3,0
743801,0,1,0,49,6,4,146,.,0,1,0
743802,1,0,0,26,2,2,105,0,0,1,1
743802,1,0,0,29,4,3,129,0,0,1,1
744102,1,1,5,14,2,2,111,0,0,3,0
744102,1,1,5,23,4,3,132,0,0,5,0
744102,1,1,5,42,5,4,155,1,0,.,0
744103,1,0,0,40,6,3,136,0,0,0,1
744703,0,0,1,38,4,2,121,.,0,3,1
744703,0,0,1,50,5,3,144,.,0,4,1
744704,0,0,1,18,2,2,96,.,0,2,1
744704,0,0,1,42,4,3,120,.,0,3,1
744704,0,0,1,42,6,4,140,.,1,3,1
745103,1,0,0,57,5,3,128,0,1,0,1
745103,1,0,0,59,7,4,152,1,1,1,1
745904,1,0,2,46,3,3,123,0,1,0,1
748003,0,0,0,42,3,2,110,.,1,.,1
748003,0,0,0,46,6,3,138,.,0,1,1
748502,0,0,0,32,2,2,85,.,0,0,1
748502,0,0,0,53,4,3,110,.,0,0,1
748502,0,0,0,59,7,4,154,.,1,1,1
749802,1,0,0,48,3,2,109,0,1,0,1
749802,1,0,0,68,5,3,133,0,1,0,1
749802,1,0,0,60,7,4,156,1,1,0,1
749803,1,0,0,46,3,2,116,0,1,1,1
749803,1,0,0,41,5,3,140,0,1,0,1
750104,1,0,4,21,2,2,103,0,1,2,1
750104,1,0,4,33,5,3,128,0,1,2,1
750404,0,0,0,48,3,2,112,.,1,0,1
750404,0,0,0,51,5,3,136,.,1,0,1
750404,0,0,0,48,7,4,160,.,1,1,1
751001,0,0,1,29,3,2,105,.,0,3,1
751001,0,0,1,41,5,3,130,.,0,2,1
752003,1,0,1,42,2,2,99,0,1,0,1
752003,1,0,1,46,6,3,148,0,1,0,1
752501,0,0,0,35,2,2,101,.,1,0,1
752501,0,0,0,43,4,3,126,.,1,0,1
760102,1,0,0,34,2,2,93,0,1,1,1
760102,1,0,0,47,6,3,141,0,1,0,1
763603,0,0,1,29,2,2,116,.,0,4,1
763603,0,0,1,42,5,3,142,.,0,2,1
764503,1,0,1,45,4,2,130,0,1,4,1
764503,1,0,1,48,6,3,154,1,1,4,1
765702,1,0,0,48,3,2,116,0,1,0,1
765702,1,0,0,48,5,3,140,0,1,0,1
767901,1,0,1,37,2,2,93,.,0,0,1
767901,1,0,1,52,5,3,137,1,1,0,1
771002,0,0,0,28,4,2,122,.,0,4,1
771002,0,0,0,47,5,3,144,.,1,3,1
771002,0,0,0,49,7,4,168,.,1,3,1
775002,1,0,0,49,3,2,110,0,1,1,1
775002,1,0,0,60,5,3,134,0,1,0,1
778902,0,0,1,22,3,2,122,.,0,1,1
778902,0,0,1,44,4,3,141,.,1,1,1
778902,0,0,1,41,7,4,169,.,0,2,1
778903,1,0,0,44,3,2,111,0,0,0,1
778903,1,0,0,45,4,3,131,0,1,0,1
778903,1,0,0,42,7,4,158,1,0,.,1
783001,0,0,3,25,2,2,100,.,0,6,1
783001,0,0,3,34,3,3,121,.,1,4,1
783001,0,0,3,47,8,4,169,.,1,3,1
783002,0,0,3,50,5,3,138,.,1,1,1
783002,0,0,3,51,7,4,161,.,1,.,1
783301,0,0,4,44,3,2,116,.,1,5,1
783301,0,0,4,65,5,3,140,.,1,4,1
783502,1,0,2,34,2,2,99,0,0,0,1
783502,1,0,2,49,5,3,120,0,0,3,1
783602,1,0,1,35,2,2,101,0,1,2,1
783602,1,0,1,43,5,3,124,1,1,2,1
783801,1,0,0,31,3,2,97,0,0,0,1
783801,1,0,0,52,4,3,120,0,0,0,1
785601,1,0,0,37,2,2,94,.,1,0,1
785601,1,0,0,56,6,3,142,1,1,1,1
786402,1,0,0,48,3,2,113,0,1,0,1
786402,1,0,0,58,6,3,140,0,0,.,1
788302,0,0,5,25,3,2,104,.,0,5,1
788302,0,0,5,30,4,3,125,.,1,3,1
788303,1,0,3,14,2,2,90,0,0,4,1
788303,1,0,3,27,3,3,112,0,1,1,1
788303,1,0,3,47,7,4,159,1,1,3,1
792103,0,0,2,23,2,2,91,.,0,1,1
792103,0,0,2,48,4,3,116,.,0,0,1
792704,0,0,0,34,4,2,112,.,0,2,1
792704,0,0,0,50,5,3,132,.,1,0,1
792704,0,0,0,48,7,4,156,.,1,1,1
793001,1,1,1,23,2,2,83,0,0,1,0
793001,1,1,1,48,4,3,107,0,0,.,0
793001,1,1,1,61,7,4,152,1,1,0,0
794301,1,0,3,23,2,2,93,0,1,4,1
